run_name,architecture,dataset,n_layers,accuracy,rho,k
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9810000061988831,-739248633.6666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.984499990940094,-716966518.1666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.984499990940094,-742243635.3333334,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9779999852180481,-724367086.6666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9854999780654907,-758256124.1666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.987500011920929,-738497179.0,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9829999804496765,-736677331.6666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9884999990463257,-753469884.5,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9829999804496765,-730418989.3333334,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.984000027179718,-737504141.1666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.984499990940094,-732469109.8333334,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9865000247955322,-723240460.1666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9894999861717224,-722392449.5,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9829999804496765,-734917439.0,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9894999861717224,-735977175.3333334,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.984499990940094,-726796080.5,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9865000247955322,-764531417.6666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9860000014305115,-734806792.3333334,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9869999885559082,-724572355.0,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9879999756813049,-720568961.1666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9850000143051147,-731254438.0,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9854999780654907,-719672502.8333334,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9869999885559082,-738664283.3333334,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9854999780654907,-719571777.1666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.987500011920929,-716249194.1666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9850000143051147,-744763759.6666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9879999756813049,-703322047.0,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9825000166893005,-741197794.1666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9854999780654907,-729046010.5,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9869999885559082,-738809207.5,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9884999990463257,-699770929.3333334,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9835000038146973,-750198749.1666666,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9884999990463257,-728503693.5,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9679999947547913,-753444837.8333334,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.9900000095367432,-738845262.3333334,500
wide_11_fmnist_shirts_vs_coats,wide,fmnist_shirts_vs_coats,11,0.984000027179718,-703355486.3333334,500
wide_5_synthetic_b,wide,synthetic_b,5,0.7064999938011169,-30787955.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7105000019073486,-30590420.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7049999833106995,-30979564.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7045000195503235,-31063912.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7064999938011169,-30440628.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.699999988079071,-30579793.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6924999952316284,-30576520.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7055000066757202,-30987692.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7039999961853027,-30793680.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7005000114440918,-31142993.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7045000195503235,-30911467.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6974999904632568,-30427082.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7014999985694885,-31242820.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6924999952316284,-30740180.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6974999904632568,-30639703.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6970000267028809,-31084197.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7024999856948853,-30400468.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7045000195503235,-31052398.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7110000252723694,-30999589.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7049999833106995,-31250302.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6974999904632568,-30688985.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7055000066757202,-31173718.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6970000267028809,-30947871.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7095000147819519,-30911628.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7055000066757202,-30453625.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7039999961853027,-30812321.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7055000066757202,-30873792.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7085000276565552,-30638615.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7020000219345093,-30686104.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7085000276565552,-30577144.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6915000081062317,-30957806.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7085000276565552,-31182994.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.703000009059906,-31057547.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6934999823570251,-30633151.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6945000290870667,-30851867.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6980000138282776,-30823014.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6894999742507935,-31004752.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6995000243186951,-31390250.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6955000162124634,-31136219.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7024999856948853,-29860752.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.703499972820282,-30887185.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6815000176429749,-30168454.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7049999833106995,-30680632.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.699999988079071,-31198902.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7005000114440918,-30537612.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7009999752044678,-30890636.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6949999928474426,-30716238.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7014999985694885,-31146192.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7089999914169312,-30524554.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7055000066757202,-31330729.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7005000114440918,-30993197.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7024999856948853,-30882367.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7095000147819519,-30553554.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7080000042915344,-31204319.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7009999752044678,-30704220.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7024999856948853,-30843942.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7064999938011169,-30934637.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6980000138282776,-31129756.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7099999785423279,-30909278.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7064999938011169,-30366804.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6995000243186951,-30923017.333333332,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6965000033378601,-30659290.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7085000276565552,-31058970.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7009999752044678,-30049938.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.6990000009536743,-31269378.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7049999833106995,-30673243.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7045000195503235,-30756653.0,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7095000147819519,-31220984.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.699999988079071,-30878294.666666668,100
wide_5_synthetic_b,wide,synthetic_b,5,0.7045000195503235,-31085790.0,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6965000033378601,-30784484.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6919999718666077,-30563336.333333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7039999961853027,-29370657.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6934999823570251,-29069699.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.699999988079071,-30171100.5,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7105000019073486,-29839773.5,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.699999988079071,-31038588.0,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.703000009059906,-29783399.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7049999833106995,-29552305.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6955000162124634,-29852092.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7009999752044678,-29831938.5,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6934999823570251,-29776938.5,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7085000276565552,-29790450.0,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6934999823570251,-29827132.0,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6940000057220459,-30742596.0,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.703000009059906,-29222423.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6984999775886536,-30020194.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6690000295639038,-30478935.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6934999823570251,-30023419.666666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7055000066757202,-30379334.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7005000114440918,-30395474.333333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6995000243186951,-31665646.0,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6980000138282776,-30547555.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.703000009059906,-28798567.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7005000114440918,-29809764.0,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6955000162124634,-29663196.666666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6955000162124634,-29999972.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7045000195503235,-30299761.666666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7070000171661377,-30020040.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7055000066757202,-29682646.0,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6984999775886536,-29494143.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7120000123977661,-30202911.666666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7020000219345093,-29685080.0,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7070000171661377,-30884289.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7045000195503235,-29784392.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7009999752044678,-30409782.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7009999752044678,-30056618.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7014999985694885,-29642689.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7024999856948853,-31052165.333333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6959999799728394,-30675703.0,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7005000114440918,-30329584.333333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6970000267028809,-29586484.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7024999856948853,-29845087.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7099999785423279,-30924288.666666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7039999961853027,-30497881.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6959999799728394,-29993854.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.703000009059906,-30470191.5,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7074999809265137,-28869559.333333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.690500020980835,-30685710.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6909999847412109,-30248972.666666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7064999938011169,-30537641.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6890000104904175,-30155330.5,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7039999961853027,-31322768.5,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7045000195503235,-30475584.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6980000138282776,-29917313.5,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7080000042915344,-28872538.666666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7009999752044678,-29736365.0,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7124999761581421,-29654864.5,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6965000033378601,-30189423.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.703000009059906,-30430228.333333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7139999866485596,-29561841.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6980000138282776,-29846762.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.703499972820282,-30492765.166666668,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.7059999704360962,-30108365.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6995000243186951,-29924141.5,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.703000009059906,-30011599.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6945000290870667,-29777641.333333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6894999742507935,-30371291.833333332,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.6990000009536743,-29339086.5,100
narrow_11_synthetic_b,narrow,synthetic_b,11,0.699999988079071,-30374975.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23767939.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23627220.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23780651.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9714999794960022,-23519964.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9700000286102295,-23778801.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9700000286102295,-23544905.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23578590.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.972000002861023,-23598509.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9700000286102295,-23582415.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23531550.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968999981880188,-23587700.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.972000002861023,-23852299.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23533280.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968999981880188,-23629456.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968999981880188,-23631663.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.972000002861023,-23675436.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9714999794960022,-23349015.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968999981880188,-23707735.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9714999794960022,-23553987.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23403570.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23602538.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9700000286102295,-23794116.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9729999899864197,-23766109.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23551869.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23575482.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9700000286102295,-23317318.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9714999794960022,-23569273.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9725000262260437,-23666794.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9695000052452087,-23653957.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23646302.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23426850.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.972000002861023,-23457143.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968500018119812,-23827144.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23834046.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9674999713897705,-23961870.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9714999794960022,-23617566.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968500018119812,-23776006.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968500018119812,-23556910.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968999981880188,-23642483.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968999981880188,-23890332.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23566605.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23519985.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23631719.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9700000286102295,-23581803.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23570702.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23963065.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968500018119812,-23643118.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9695000052452087,-23433133.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23508804.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968500018119812,-23639903.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968999981880188,-23756067.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9725000262260437,-23502934.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9695000052452087,-23686459.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23523962.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23911510.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.972000002861023,-23420898.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23689441.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9670000076293945,-23622549.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9695000052452087,-23513625.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9679999947547913,-23908937.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968999981880188,-23812941.666666668,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23766652.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968500018119812,-23505281.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968999981880188,-23690274.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23806976.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.968500018119812,-23800974.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23478864.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9710000157356262,-23841510.333333332,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9695000052452087,-23577506.0,100
wide_5_synthetic_c,wide,synthetic_c,5,0.9704999923706055,-23580557.666666668,100
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9886128306388855,-743834444.3333334,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.989130437374115,-753512072.0,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9886128306388855,-753022575.6666666,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9886128306388855,-755261211.6666666,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9844720363616943,-744521851.6666666,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9896480441093445,-754744220.3333334,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9870600700378418,-759326695.6666666,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9870600700378418,-762097023.0,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.990165650844574,-752303533.6666666,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9906832575798035,-751902506.6666666,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9875776171684265,-765517602.6666666,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9875776171684265,-770259448.6666666,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.989130437374115,-741710098.3333334,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.989130437374115,-755075309.6666666,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.988095223903656,-746708884.3333334,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9922360181808472,-765634685.6666666,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9896480441093445,-747869061.0,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.988095223903656,-750949182.6666666,500
wide_5_mnist_6_vs_8,wide,mnist_6_vs_8,5,0.9875776171684265,-761433164.3333334,500
