architecture,dataset,k,model_idx,accuracy,rho,dropout_rate,run_id
wide_5,synthetic_c,15,45,0.9710000157356262,-473270.6666666667,,wide_5_synthetic_c_k15_m45
wide_5,synthetic_c,15,46,0.968500018119812,-470312.3333333333,,wide_5_synthetic_c_k15_m46
wide_5,synthetic_c,15,47,0.9695000052452087,-469953.0,,wide_5_synthetic_c_k15_m47
wide_5,synthetic_c,15,48,0.9704999923706055,-470329.0,,wide_5_synthetic_c_k15_m48
wide_5,synthetic_c,15,49,0.968500018119812,-469758.3333333333,,wide_5_synthetic_c_k15_m49
wide_5,synthetic_c,15,50,0.968999981880188,-472723.0,,wide_5_synthetic_c_k15_m50
wide_5,synthetic_c,15,51,0.9725000262260437,-468136.6666666667,,wide_5_synthetic_c_k15_m51
wide_5,synthetic_c,15,52,0.9695000052452087,-468905.0,,wide_5_synthetic_c_k15_m52
wide_5,synthetic_c,15,53,0.9710000157356262,-469139.0,,wide_5_synthetic_c_k15_m53
wide_5,synthetic_c,15,54,0.9710000157356262,-471498.3333333333,,wide_5_synthetic_c_k15_m54
wide_5,synthetic_c,15,55,0.972000002861023,-468928.3333333333,,wide_5_synthetic_c_k15_m55
wide_5,synthetic_c,15,56,0.9704999923706055,-469865.3333333333,,wide_5_synthetic_c_k15_m56
wide_5,synthetic_c,15,57,0.9670000076293945,-473275.6666666667,,wide_5_synthetic_c_k15_m57
wide_5,synthetic_c,15,58,0.9695000052452087,-468908.3333333333,,wide_5_synthetic_c_k15_m58
wide_5,synthetic_c,15,59,0.9679999947547913,-470586.0,,wide_5_synthetic_c_k15_m59
wide_5,synthetic_c,15,60,0.968999981880188,-474279.3333333333,,wide_5_synthetic_c_k15_m60
wide_5,synthetic_c,15,61,0.9704999923706055,-474908.6666666667,,wide_5_synthetic_c_k15_m61
wide_5,synthetic_c,15,62,0.968500018119812,-471003.3333333333,,wide_5_synthetic_c_k15_m62
wide_5,synthetic_c,15,63,0.968999981880188,-471607.6666666667,,wide_5_synthetic_c_k15_m63
wide_5,synthetic_c,15,64,0.9710000157356262,-474033.3333333333,,wide_5_synthetic_c_k15_m64
wide_5,synthetic_c,15,65,0.968500018119812,-473496.3333333333,,wide_5_synthetic_c_k15_m65
wide_5,synthetic_c,15,66,0.9704999923706055,-468057.6666666667,,wide_5_synthetic_c_k15_m66
wide_5,synthetic_c,15,67,0.9710000157356262,-470505.0,,wide_5_synthetic_c_k15_m67
wide_5,synthetic_c,15,68,0.9695000052452087,-466262.3333333333,,wide_5_synthetic_c_k15_m68
wide_5,synthetic_c,15,69,0.9704999923706055,-467633.3333333333,,wide_5_synthetic_c_k15_m69
wide_5,synthetic_c,100,0,0.9704999923706055,-23767939.0,,wide_5_synthetic_c_k100_m0
wide_5,synthetic_c,100,1,0.9710000157356262,-23627220.0,,wide_5_synthetic_c_k100_m1
wide_5,synthetic_c,100,2,0.9704999923706055,-23780651.333333332,,wide_5_synthetic_c_k100_m2
wide_5,synthetic_c,100,3,0.9714999794960022,-23519964.333333332,,wide_5_synthetic_c_k100_m3
wide_5,synthetic_c,100,4,0.9700000286102295,-23778801.0,,wide_5_synthetic_c_k100_m4
wide_5,synthetic_c,100,5,0.9700000286102295,-23544905.333333332,,wide_5_synthetic_c_k100_m5
wide_5,synthetic_c,100,6,0.9704999923706055,-23578590.666666668,,wide_5_synthetic_c_k100_m6
wide_5,synthetic_c,100,7,0.972000002861023,-23598509.333333332,,wide_5_synthetic_c_k100_m7
wide_5,synthetic_c,100,8,0.9700000286102295,-23582415.333333332,,wide_5_synthetic_c_k100_m8
wide_5,synthetic_c,100,9,0.9704999923706055,-23531550.0,,wide_5_synthetic_c_k100_m9
wide_5,synthetic_c,100,10,0.968999981880188,-23587700.666666668,,wide_5_synthetic_c_k100_m10
wide_5,synthetic_c,100,11,0.972000002861023,-23852299.333333332,,wide_5_synthetic_c_k100_m11
wide_5,synthetic_c,100,12,0.9704999923706055,-23533280.0,,wide_5_synthetic_c_k100_m12
wide_5,synthetic_c,100,13,0.968999981880188,-23629456.666666668,,wide_5_synthetic_c_k100_m13
wide_5,synthetic_c,100,14,0.968999981880188,-23631663.333333332,,wide_5_synthetic_c_k100_m14
wide_5,synthetic_c,100,15,0.972000002861023,-23675436.666666668,,wide_5_synthetic_c_k100_m15
wide_5,synthetic_c,100,16,0.9714999794960022,-23349015.0,,wide_5_synthetic_c_k100_m16
wide_5,synthetic_c,100,17,0.968999981880188,-23707735.333333332,,wide_5_synthetic_c_k100_m17
wide_5,synthetic_c,100,18,0.9714999794960022,-23553987.333333332,,wide_5_synthetic_c_k100_m18
wide_5,synthetic_c,100,19,0.9710000157356262,-23403570.0,,wide_5_synthetic_c_k100_m19
wide_5,synthetic_c,100,20,0.9704999923706055,-23602538.666666668,,wide_5_synthetic_c_k100_m20
wide_5,synthetic_c,100,21,0.9700000286102295,-23794116.0,,wide_5_synthetic_c_k100_m21
wide_5,synthetic_c,100,22,0.9729999899864197,-23766109.333333332,,wide_5_synthetic_c_k100_m22
wide_5,synthetic_c,100,23,0.9710000157356262,-23551869.333333332,,wide_5_synthetic_c_k100_m23
wide_5,synthetic_c,100,24,0.9704999923706055,-23575482.666666668,,wide_5_synthetic_c_k100_m24
wide_5,synthetic_c,100,25,0.9700000286102295,-23317318.333333332,,wide_5_synthetic_c_k100_m25
wide_5,synthetic_c,100,26,0.9714999794960022,-23569273.333333332,,wide_5_synthetic_c_k100_m26
wide_5,synthetic_c,100,27,0.9725000262260437,-23666794.666666668,,wide_5_synthetic_c_k100_m27
wide_5,synthetic_c,100,28,0.9695000052452087,-23653957.333333332,,wide_5_synthetic_c_k100_m28
wide_5,synthetic_c,100,29,0.9710000157356262,-23646302.333333332,,wide_5_synthetic_c_k100_m29
wide_5,synthetic_c,100,30,0.9710000157356262,-23426850.0,,wide_5_synthetic_c_k100_m30
wide_5,synthetic_c,100,31,0.972000002861023,-23457143.666666668,,wide_5_synthetic_c_k100_m31
wide_5,synthetic_c,100,32,0.968500018119812,-23827144.333333332,,wide_5_synthetic_c_k100_m32
wide_5,synthetic_c,100,33,0.9710000157356262,-23834046.666666668,,wide_5_synthetic_c_k100_m33
wide_5,synthetic_c,100,34,0.9674999713897705,-23961870.333333332,,wide_5_synthetic_c_k100_m34
wide_5,synthetic_c,100,35,0.9714999794960022,-23617566.0,,wide_5_synthetic_c_k100_m35
wide_5,synthetic_c,100,36,0.968500018119812,-23776006.333333332,,wide_5_synthetic_c_k100_m36
wide_5,synthetic_c,100,37,0.968500018119812,-23556910.666666668,,wide_5_synthetic_c_k100_m37
wide_5,synthetic_c,100,38,0.968999981880188,-23642483.333333332,,wide_5_synthetic_c_k100_m38
wide_5,synthetic_c,100,39,0.968999981880188,-23890332.666666668,,wide_5_synthetic_c_k100_m39
wide_5,synthetic_c,100,40,0.9704999923706055,-23566605.666666668,,wide_5_synthetic_c_k100_m40
wide_5,synthetic_c,100,41,0.9710000157356262,-23519985.333333332,,wide_5_synthetic_c_k100_m41
wide_5,synthetic_c,100,42,0.9710000157356262,-23631719.333333332,,wide_5_synthetic_c_k100_m42
wide_5,synthetic_c,100,43,0.9700000286102295,-23581803.333333332,,wide_5_synthetic_c_k100_m43
wide_5,synthetic_c,100,44,0.9710000157356262,-23570702.333333332,,wide_5_synthetic_c_k100_m44
wide_5,synthetic_c,100,45,0.9710000157356262,-23963065.333333332,,wide_5_synthetic_c_k100_m45
wide_5,synthetic_c,100,46,0.968500018119812,-23643118.666666668,,wide_5_synthetic_c_k100_m46
wide_5,synthetic_c,100,47,0.9695000052452087,-23433133.333333332,,wide_5_synthetic_c_k100_m47
wide_5,synthetic_c,100,48,0.9704999923706055,-23508804.0,,wide_5_synthetic_c_k100_m48
wide_5,synthetic_c,100,49,0.968500018119812,-23639903.0,,wide_5_synthetic_c_k100_m49
wide_5,synthetic_c,100,50,0.968999981880188,-23756067.0,,wide_5_synthetic_c_k100_m50
wide_5,synthetic_c,100,51,0.9725000262260437,-23502934.666666668,,wide_5_synthetic_c_k100_m51
wide_5,synthetic_c,100,52,0.9695000052452087,-23686459.0,,wide_5_synthetic_c_k100_m52
wide_5,synthetic_c,100,53,0.9710000157356262,-23523962.666666668,,wide_5_synthetic_c_k100_m53
wide_5,synthetic_c,100,54,0.9710000157356262,-23911510.0,,wide_5_synthetic_c_k100_m54
wide_5,synthetic_c,100,55,0.972000002861023,-23420898.333333332,,wide_5_synthetic_c_k100_m55
wide_5,synthetic_c,100,56,0.9704999923706055,-23689441.666666668,,wide_5_synthetic_c_k100_m56
wide_5,synthetic_c,100,57,0.9670000076293945,-23622549.0,,wide_5_synthetic_c_k100_m57
wide_5,synthetic_c,100,58,0.9695000052452087,-23513625.666666668,,wide_5_synthetic_c_k100_m58
wide_5,synthetic_c,100,59,0.9679999947547913,-23908937.333333332,,wide_5_synthetic_c_k100_m59
wide_5,synthetic_c,100,60,0.968999981880188,-23812941.666666668,,wide_5_synthetic_c_k100_m60
wide_5,synthetic_c,100,61,0.9704999923706055,-23766652.333333332,,wide_5_synthetic_c_k100_m61
wide_5,synthetic_c,100,62,0.968500018119812,-23505281.333333332,,wide_5_synthetic_c_k100_m62
wide_5,synthetic_c,100,63,0.968999981880188,-23690274.333333332,,wide_5_synthetic_c_k100_m63
wide_5,synthetic_c,100,64,0.9710000157356262,-23806976.0,,wide_5_synthetic_c_k100_m64
wide_5,synthetic_c,100,65,0.968500018119812,-23800974.333333332,,wide_5_synthetic_c_k100_m65
wide_5,synthetic_c,100,66,0.9704999923706055,-23478864.333333332,,wide_5_synthetic_c_k100_m66
wide_5,synthetic_c,100,67,0.9710000157356262,-23841510.333333332,,wide_5_synthetic_c_k100_m67
wide_5,synthetic_c,100,68,0.9695000052452087,-23577506.0,,wide_5_synthetic_c_k100_m68
wide_5,synthetic_c,100,69,0.9704999923706055,-23580557.666666668,,wide_5_synthetic_c_k100_m69
wide_5,synthetic_c,30,0,0.9704999923706055,-2039405.3333333333,,wide_5_synthetic_c_k30_m0
wide_5,synthetic_c,30,1,0.9710000157356262,-2038767.0,,wide_5_synthetic_c_k30_m1
wide_5,synthetic_c,30,2,0.9704999923706055,-2049779.3333333333,,wide_5_synthetic_c_k30_m2
wide_5,synthetic_c,30,3,0.9714999794960022,-2045073.6666666667,,wide_5_synthetic_c_k30_m3
wide_5,synthetic_c,30,4,0.9700000286102295,-2037033.0,,wide_5_synthetic_c_k30_m4
wide_5,synthetic_c,30,5,0.9700000286102295,-2037478.3333333333,,wide_5_synthetic_c_k30_m5
wide_5,synthetic_c,30,6,0.9704999923706055,-2050798.6666666667,,wide_5_synthetic_c_k30_m6
wide_5,synthetic_c,30,7,0.972000002861023,-2031372.0,,wide_5_synthetic_c_k30_m7
wide_5,synthetic_c,30,8,0.9700000286102295,-2040614.6666666667,,wide_5_synthetic_c_k30_m8
wide_5,synthetic_c,30,9,0.9704999923706055,-2037911.3333333333,,wide_5_synthetic_c_k30_m9
wide_5,synthetic_c,30,10,0.968999981880188,-2050752.6666666667,,wide_5_synthetic_c_k30_m10
wide_5,synthetic_c,30,11,0.972000002861023,-2067378.6666666667,,wide_5_synthetic_c_k30_m11
wide_5,synthetic_c,30,12,0.9704999923706055,-2036977.3333333333,,wide_5_synthetic_c_k30_m12
wide_5,synthetic_c,30,13,0.968999981880188,-2030861.3333333333,,wide_5_synthetic_c_k30_m13
wide_5,synthetic_c,30,14,0.968999981880188,-2043201.0,,wide_5_synthetic_c_k30_m14
wide_5,synthetic_c,30,15,0.972000002861023,-2044242.0,,wide_5_synthetic_c_k30_m15
wide_5,synthetic_c,30,16,0.9714999794960022,-2040552.0,,wide_5_synthetic_c_k30_m16
wide_5,synthetic_c,30,17,0.968999981880188,-2051333.3333333333,,wide_5_synthetic_c_k30_m17
wide_5,synthetic_c,30,18,0.9714999794960022,-2037449.3333333333,,wide_5_synthetic_c_k30_m18
wide_5,synthetic_c,30,19,0.9710000157356262,-2025925.3333333333,,wide_5_synthetic_c_k30_m19
wide_5,synthetic_c,30,20,0.9704999923706055,-2047634.3333333333,,wide_5_synthetic_c_k30_m20
wide_5,synthetic_c,30,21,0.9700000286102295,-2054616.6666666667,,wide_5_synthetic_c_k30_m21
wide_5,synthetic_c,30,22,0.9729999899864197,-2048692.0,,wide_5_synthetic_c_k30_m22
wide_5,synthetic_c,30,23,0.9710000157356262,-2050309.3333333333,,wide_5_synthetic_c_k30_m23
wide_5,synthetic_c,30,24,0.9704999923706055,-2043934.0,,wide_5_synthetic_c_k30_m24
wide_5,synthetic_c,30,25,0.9700000286102295,-2038164.3333333333,,wide_5_synthetic_c_k30_m25
wide_5,synthetic_c,30,26,0.9714999794960022,-2027929.6666666667,,wide_5_synthetic_c_k30_m26
wide_5,synthetic_c,30,27,0.9725000262260437,-2044467.0,,wide_5_synthetic_c_k30_m27
wide_5,synthetic_c,30,28,0.9695000052452087,-2042445.3333333333,,wide_5_synthetic_c_k30_m28
wide_5,synthetic_c,30,29,0.9710000157356262,-2032518.6666666667,,wide_5_synthetic_c_k30_m29
wide_5,synthetic_c,30,30,0.9710000157356262,-2027243.3333333333,,wide_5_synthetic_c_k30_m30
wide_5,synthetic_c,30,31,0.972000002861023,-2038090.3333333333,,wide_5_synthetic_c_k30_m31
wide_5,synthetic_c,30,32,0.968500018119812,-2049052.6666666667,,wide_5_synthetic_c_k30_m32
wide_5,synthetic_c,30,33,0.9710000157356262,-2053948.3333333333,,wide_5_synthetic_c_k30_m33
wide_5,synthetic_c,30,34,0.9674999713897705,-2060716.6666666667,,wide_5_synthetic_c_k30_m34
wide_5,synthetic_c,30,35,0.9714999794960022,-2040846.0,,wide_5_synthetic_c_k30_m35
wide_5,synthetic_c,30,36,0.968500018119812,-2052846.6666666667,,wide_5_synthetic_c_k30_m36
wide_5,synthetic_c,30,37,0.968500018119812,-2031566.3333333333,,wide_5_synthetic_c_k30_m37
wide_5,synthetic_c,30,38,0.968999981880188,-2040023.6666666667,,wide_5_synthetic_c_k30_m38
wide_5,synthetic_c,30,39,0.968999981880188,-2070134.3333333333,,wide_5_synthetic_c_k30_m39
wide_5,synthetic_c,30,40,0.9704999923706055,-2039825.3333333333,,wide_5_synthetic_c_k30_m40
wide_5,synthetic_c,30,41,0.9710000157356262,-2039875.0,,wide_5_synthetic_c_k30_m41
wide_5,synthetic_c,30,42,0.9710000157356262,-2035963.6666666667,,wide_5_synthetic_c_k30_m42
wide_5,synthetic_c,30,43,0.9700000286102295,-2027880.3333333333,,wide_5_synthetic_c_k30_m43
wide_5,synthetic_c,30,44,0.9710000157356262,-2035490.3333333333,,wide_5_synthetic_c_k30_m44
wide_5,synthetic_c,30,45,0.9710000157356262,-2057309.6666666667,,wide_5_synthetic_c_k30_m45
wide_5,synthetic_c,30,46,0.968500018119812,-2033043.3333333333,,wide_5_synthetic_c_k30_m46
wide_5,synthetic_c,30,47,0.9695000052452087,-2027030.3333333333,,wide_5_synthetic_c_k30_m47
wide_5,synthetic_c,30,48,0.9704999923706055,-2036815.3333333333,,wide_5_synthetic_c_k30_m48
wide_5,synthetic_c,30,49,0.968500018119812,-2038142.6666666667,,wide_5_synthetic_c_k30_m49
wide_5,synthetic_c,30,50,0.968999981880188,-2052386.3333333333,,wide_5_synthetic_c_k30_m50
wide_5,synthetic_c,30,51,0.9725000262260437,-2020490.0,,wide_5_synthetic_c_k30_m51
wide_5,synthetic_c,30,52,0.9695000052452087,-2032675.6666666667,,wide_5_synthetic_c_k30_m52
wide_5,synthetic_c,30,53,0.9710000157356262,-2030904.6666666667,,wide_5_synthetic_c_k30_m53
wide_5,synthetic_c,30,54,0.9710000157356262,-2033598.3333333333,,wide_5_synthetic_c_k30_m54
wide_5,synthetic_c,30,55,0.972000002861023,-2032189.3333333333,,wide_5_synthetic_c_k30_m55
wide_5,synthetic_c,30,56,0.9704999923706055,-2042726.3333333333,,wide_5_synthetic_c_k30_m56
wide_5,synthetic_c,30,57,0.9670000076293945,-2050785.0,,wide_5_synthetic_c_k30_m57
wide_5,synthetic_c,30,58,0.9695000052452087,-2027914.6666666667,,wide_5_synthetic_c_k30_m58
wide_5,synthetic_c,30,59,0.9679999947547913,-2054208.6666666667,,wide_5_synthetic_c_k30_m59
wide_5,synthetic_c,30,60,0.968999981880188,-2069030.0,,wide_5_synthetic_c_k30_m60
wide_5,synthetic_c,30,61,0.9704999923706055,-2043250.3333333333,,wide_5_synthetic_c_k30_m61
wide_5,synthetic_c,30,62,0.968500018119812,-2034406.3333333333,,wide_5_synthetic_c_k30_m62
wide_5,synthetic_c,30,63,0.968999981880188,-2049318.0,,wide_5_synthetic_c_k30_m63
wide_5,synthetic_c,30,64,0.9710000157356262,-2040843.0,,wide_5_synthetic_c_k30_m64
wide_5,synthetic_c,30,65,0.968500018119812,-2043027.6666666667,,wide_5_synthetic_c_k30_m65
wide_5,synthetic_c,30,66,0.9704999923706055,-2025819.6666666667,,wide_5_synthetic_c_k30_m66
wide_5,synthetic_c,30,67,0.9710000157356262,-2046578.6666666667,,wide_5_synthetic_c_k30_m67
wide_5,synthetic_c,30,68,0.9695000052452087,-2021976.3333333333,,wide_5_synthetic_c_k30_m68
wide_5,synthetic_c,30,69,0.9704999923706055,-2027308.0,,wide_5_synthetic_c_k30_m69
wide_5,synthetic_c,90,0,0.9704999923706055,-19236588.333333332,,wide_5_synthetic_c_k90_m0
wide_5,synthetic_c,90,1,0.9710000157356262,-19083289.333333332,,wide_5_synthetic_c_k90_m1
wide_5,synthetic_c,90,2,0.9704999923706055,-19233121.0,,wide_5_synthetic_c_k90_m2
wide_5,synthetic_c,90,3,0.9714999794960022,-19028909.666666668,,wide_5_synthetic_c_k90_m3
wide_5,synthetic_c,90,4,0.9700000286102295,-19209695.666666668,,wide_5_synthetic_c_k90_m4
wide_5,synthetic_c,90,5,0.9700000286102295,-19051569.0,,wide_5_synthetic_c_k90_m5
wide_5,synthetic_c,90,6,0.9704999923706055,-19073020.0,,wide_5_synthetic_c_k90_m6
wide_5,synthetic_c,90,7,0.972000002861023,-19073877.0,,wide_5_synthetic_c_k90_m7
wide_5,synthetic_c,90,8,0.9700000286102295,-19091775.0,,wide_5_synthetic_c_k90_m8
wide_5,synthetic_c,90,9,0.9704999923706055,-19000303.0,,wide_5_synthetic_c_k90_m9
wide_5,synthetic_c,90,10,0.968999981880188,-19070574.0,,wide_5_synthetic_c_k90_m10
wide_5,synthetic_c,90,11,0.972000002861023,-19267930.0,,wide_5_synthetic_c_k90_m11
wide_5,synthetic_c,90,12,0.9704999923706055,-19064218.333333332,,wide_5_synthetic_c_k90_m12
wide_5,synthetic_c,90,13,0.968999981880188,-19134540.333333332,,wide_5_synthetic_c_k90_m13
wide_5,synthetic_c,90,14,0.968999981880188,-19106440.666666668,,wide_5_synthetic_c_k90_m14
wide_5,synthetic_c,90,15,0.972000002861023,-19171954.0,,wide_5_synthetic_c_k90_m15
wide_5,synthetic_c,90,16,0.9714999794960022,-18915276.333333332,,wide_5_synthetic_c_k90_m16
wide_5,synthetic_c,90,17,0.968999981880188,-19167283.333333332,,wide_5_synthetic_c_k90_m17
wide_5,synthetic_c,90,18,0.9714999794960022,-19049189.333333332,,wide_5_synthetic_c_k90_m18
wide_5,synthetic_c,90,19,0.9710000157356262,-18915166.333333332,,wide_5_synthetic_c_k90_m19
wide_5,synthetic_c,90,20,0.9704999923706055,-19088989.0,,wide_5_synthetic_c_k90_m20
wide_5,synthetic_c,90,21,0.9700000286102295,-19263899.333333332,,wide_5_synthetic_c_k90_m21
wide_5,synthetic_c,90,22,0.9729999899864197,-19181484.0,,wide_5_synthetic_c_k90_m22
wide_5,synthetic_c,90,23,0.9710000157356262,-19044369.0,,wide_5_synthetic_c_k90_m23
wide_5,synthetic_c,90,24,0.9704999923706055,-19115090.0,,wide_5_synthetic_c_k90_m24
wide_5,synthetic_c,90,25,0.9700000286102295,-18838659.333333332,,wide_5_synthetic_c_k90_m25
wide_5,synthetic_c,90,26,0.9714999794960022,-19047768.666666668,,wide_5_synthetic_c_k90_m26
wide_5,synthetic_c,90,27,0.9725000262260437,-19106394.666666668,,wide_5_synthetic_c_k90_m27
wide_5,synthetic_c,90,28,0.9695000052452087,-19166330.333333332,,wide_5_synthetic_c_k90_m28
wide_5,synthetic_c,90,29,0.9710000157356262,-19118812.0,,wide_5_synthetic_c_k90_m29
wide_5,synthetic_c,90,30,0.9710000157356262,-18941374.333333332,,wide_5_synthetic_c_k90_m30
wide_5,synthetic_c,90,31,0.972000002861023,-18981116.333333332,,wide_5_synthetic_c_k90_m31
wide_5,synthetic_c,90,32,0.968500018119812,-19281886.0,,wide_5_synthetic_c_k90_m32
wide_5,synthetic_c,90,33,0.9710000157356262,-19248963.0,,wide_5_synthetic_c_k90_m33
wide_5,synthetic_c,90,34,0.9674999713897705,-19356788.333333332,,wide_5_synthetic_c_k90_m34
wide_5,synthetic_c,90,35,0.9714999794960022,-19099937.666666668,,wide_5_synthetic_c_k90_m35
wide_5,synthetic_c,90,36,0.968500018119812,-19204291.666666668,,wide_5_synthetic_c_k90_m36
wide_5,synthetic_c,90,37,0.968500018119812,-19068607.333333332,,wide_5_synthetic_c_k90_m37
wide_5,synthetic_c,90,38,0.968999981880188,-19125492.666666668,,wide_5_synthetic_c_k90_m38
wide_5,synthetic_c,90,39,0.968999981880188,-19281587.666666668,,wide_5_synthetic_c_k90_m39
wide_5,synthetic_c,90,40,0.9704999923706055,-19107681.333333332,,wide_5_synthetic_c_k90_m40
wide_5,synthetic_c,90,41,0.9710000157356262,-19060224.666666668,,wide_5_synthetic_c_k90_m41
wide_5,synthetic_c,90,42,0.9710000157356262,-19119138.666666668,,wide_5_synthetic_c_k90_m42
wide_5,synthetic_c,90,43,0.9700000286102295,-19079627.0,,wide_5_synthetic_c_k90_m43
wide_5,synthetic_c,90,44,0.9710000157356262,-19087456.666666668,,wide_5_synthetic_c_k90_m44
wide_5,synthetic_c,90,45,0.9710000157356262,-19372459.333333332,,wide_5_synthetic_c_k90_m45
wide_5,synthetic_c,90,46,0.968500018119812,-19128705.333333332,,wide_5_synthetic_c_k90_m46
wide_5,synthetic_c,90,47,0.9695000052452087,-18941962.333333332,,wide_5_synthetic_c_k90_m47
wide_5,synthetic_c,90,48,0.9704999923706055,-18993272.0,,wide_5_synthetic_c_k90_m48
wide_5,synthetic_c,90,49,0.968500018119812,-19147387.333333332,,wide_5_synthetic_c_k90_m49
wide_5,synthetic_c,90,50,0.968999981880188,-19208138.666666668,,wide_5_synthetic_c_k90_m50
wide_5,synthetic_c,90,51,0.9725000262260437,-19009881.0,,wide_5_synthetic_c_k90_m51
wide_5,synthetic_c,90,52,0.9695000052452087,-19141625.666666668,,wide_5_synthetic_c_k90_m52
wide_5,synthetic_c,90,53,0.9710000157356262,-19044460.0,,wide_5_synthetic_c_k90_m53
wide_5,synthetic_c,90,54,0.9710000157356262,-19323271.333333332,,wide_5_synthetic_c_k90_m54
wide_5,synthetic_c,90,55,0.972000002861023,-18958584.666666668,,wide_5_synthetic_c_k90_m55
wide_5,synthetic_c,90,56,0.9704999923706055,-19144047.333333332,,wide_5_synthetic_c_k90_m56
wide_5,synthetic_c,90,57,0.9670000076293945,-19147787.333333332,,wide_5_synthetic_c_k90_m57
wide_5,synthetic_c,90,58,0.9695000052452087,-18987784.333333332,,wide_5_synthetic_c_k90_m58
wide_5,synthetic_c,90,59,0.9679999947547913,-19328884.666666668,,wide_5_synthetic_c_k90_m59
wide_5,synthetic_c,90,60,0.968999981880188,-19245861.333333332,,wide_5_synthetic_c_k90_m60
wide_5,synthetic_c,90,61,0.9704999923706055,-19182110.666666668,,wide_5_synthetic_c_k90_m61
wide_5,synthetic_c,90,62,0.968500018119812,-18995640.666666668,,wide_5_synthetic_c_k90_m62
wide_5,synthetic_c,90,63,0.968999981880188,-19170515.666666668,,wide_5_synthetic_c_k90_m63
wide_5,synthetic_c,90,64,0.9710000157356262,-19284540.333333332,,wide_5_synthetic_c_k90_m64
wide_5,synthetic_c,90,65,0.968500018119812,-19216509.666666668,,wide_5_synthetic_c_k90_m65
wide_5,synthetic_c,90,66,0.9704999923706055,-18985705.0,,wide_5_synthetic_c_k90_m66
wide_5,synthetic_c,90,67,0.9710000157356262,-19261370.0,,wide_5_synthetic_c_k90_m67
wide_5,synthetic_c,90,68,0.9695000052452087,-19051289.666666668,,wide_5_synthetic_c_k90_m68
wide_5,synthetic_c,90,69,0.9704999923706055,-19086321.666666668,,wide_5_synthetic_c_k90_m69
wide_5,mnist_6_vs_8,400,0,0.9886128306388855,-494761123.6666667,,wide_5_mnist_6_vs_8_k400_m0
wide_5,mnist_6_vs_8,400,1,0.989130437374115,-504178839.3333333,,wide_5_mnist_6_vs_8_k400_m1
wide_5,mnist_6_vs_8,400,2,0.9886128306388855,-500970304.3333333,,wide_5_mnist_6_vs_8_k400_m2
wide_5,mnist_6_vs_8,400,3,0.9886128306388855,-499938869.0,,wide_5_mnist_6_vs_8_k400_m3
wide_5,mnist_6_vs_8,400,4,0.9844720363616943,-492565641.0,,wide_5_mnist_6_vs_8_k400_m4
wide_5,mnist_6_vs_8,400,5,0.9896480441093445,-497714511.3333333,,wide_5_mnist_6_vs_8_k400_m5
wide_5,mnist_6_vs_8,400,6,0.9870600700378418,-508732657.3333333,,wide_5_mnist_6_vs_8_k400_m6
wide_5,mnist_6_vs_8,400,7,0.9870600700378418,-509770048.3333333,,wide_5_mnist_6_vs_8_k400_m7
