experiment,architecture,depth,width,is_bottleneck,dataset,dataset_type,k_value,model_id,accuracy,mean_forman_ricci,final_forman_ricci,mean_scalar_curvature,final_scalar_curvature,delta_forman,delta_scalar
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,20,0.7005000114440918,-951248.5454545454,-951488.0,372894.0909090909,2075370.0,-56322.0,2140356.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,21,0.6995000243186951,-967897.4545454546,-1004160.0,922780.0,8611546.0,-108994.0,8950661.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,22,0.6980000138282776,-958178.1818181818,-947566.0,729152.7272727273,1491766.0,-52400.0,1715237.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,23,0.703000009059906,-922091.2727272727,-907134.0,2938068.1818181816,14188162.0,-11968.0,14696399.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,24,0.7005000114440918,-948560.9090909091,-913492.0,4399697.090909091,17123236.0,-18326.0,17328501.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,25,0.6955000162124634,-934507.0909090909,-914452.0,651932.9090909091,2999400.0,-19286.0,3235999.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,26,0.6955000162124634,-947755.0909090909,-926642.0,1227049.4545454546,4914672.0,-31476.0,5135942.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,27,0.7045000195503235,-966013.6363636364,-958616.0,939954.0,5876246.0,-63450.0,6168796.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,28,0.7070000171661377,-931633.6363636364,-927430.0,642217.1818181818,990926.0,-32264.0,1190554.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,29,0.7055000066757202,-953332.0,-943964.0,341906.8181818182,1155360.0,-48798.0,1535804.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,30,0.6984999775886536,-941613.2727272727,-908438.0,1666672.0,3929036.0,-13272.0,3985804.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,31,0.7120000123977661,-946389.6363636364,-998720.0,260450.63636363635,2779507.0,-103554.0,3053020.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,32,0.7020000219345093,-937965.0909090909,-934876.0,1966428.5454545454,7124318.0,-39710.0,7450529.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,33,0.7070000171661377,-956165.6363636364,-949974.0,1134990.1818181819,6987722.0,-54808.0,7253250.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,34,0.7045000195503235,-944528.9090909091,-955278.0,558583.5454545454,3899656.0,-60112.0,4017968.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,35,0.7009999752044678,-941025.2727272727,-938918.0,559348.7272727273,4087190.0,-43752.0,4294857.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,36,0.7009999752044678,-934478.0,-915024.0,1179099.5454545454,4460101.0,-19858.0,5205407.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,37,0.7014999985694885,-923968.5454545454,-924202.0,1912573.0,13357215.0,-29036.0,13573815.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,38,0.7024999856948853,-979836.9090909091,-993012.0,760273.4545454546,6165591.0,-97846.0,6317362.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,39,0.6959999799728394,-951691.4545454546,-975018.0,704175.6363636364,5983030.0,-79852.0,6307949.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,40,0.7005000114440918,-941697.2727272727,-962706.0,682882.5454545454,3424696.0,-67540.0,3849202.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,41,0.6970000267028809,-940255.0909090909,-907982.0,850082.8181818182,2794915.0,-12816.0,3132706.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,42,0.7024999856948853,-944842.5454545454,-934008.0,1265285.8181818181,3769248.0,-38842.0,3854980.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,43,0.7099999785423279,-976969.0909090909,-960720.0,835992.1818181818,3856205.0,-65554.0,4449655.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,44,0.7039999961853027,-962790.0,-971800.0,192807.45454545456,721798.0,-76634.0,1080371.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,45,0.6959999799728394,-937053.8181818182,-955072.0,2286282.5454545454,11425969.0,-59906.0,11622807.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,46,0.703000009059906,-939749.4545454546,-959900.0,232157.18181818182,2336979.0,-64734.0,2501330.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,47,0.7074999809265137,-937136.7272727273,-952296.0,5750839.909090909,41050814.0,-57130.0,41371851.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,48,0.690500020980835,-961651.8181818182,-962044.0,953920.1818181818,2612254.0,-66878.0,3061688.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,49,0.6909999847412109,-935086.9090909091,-949802.0,1129324.7272727273,10053185.0,-54636.0,10127236.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,50,0.7064999938011169,-951469.2727272727,-983250.0,257060.0,1549015.0,-88084.0,1499588.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,51,0.6890000104904175,-945222.0,-941612.0,420953.54545454547,2475601.0,-46446.0,2572074.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,52,0.7039999961853027,-941346.0,-971446.0,-116564.63636363637,1169452.0,-76280.0,1142944.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,53,0.7045000195503235,-947912.0,-937312.0,1084306.6363636365,5730813.0,-42146.0,5912492.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,54,0.6980000138282776,-955244.0,-972814.0,1052715.7272727273,6438335.0,-77648.0,6459557.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,55,0.7080000042915344,-935371.6363636364,-901372.0,1659341.3636363635,4710108.0,-6206.0,5171466.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,56,0.7009999752044678,-956230.3636363636,-940042.0,1384103.3636363635,3180520.0,-44876.0,3475661.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,57,0.7124999761581421,-947858.9090909091,-922132.0,1446613.8181818181,4753221.0,-26966.0,4901363.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,58,0.6965000033378601,-947113.4545454546,-939950.0,1311063.0,6623080.0,-44784.0,6847103.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,59,0.703000009059906,-960719.4545454546,-926756.0,942321.8181818182,5583593.0,-31590.0,5576689.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,60,0.7139999866485596,-946312.3636363636,-972318.0,2986788.727272727,10918651.0,-77152.0,11196985.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,61,0.6980000138282776,-939078.0,-931552.0,249734.0909090909,994614.0,-36386.0,1170063.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,62,0.703499972820282,-968265.4545454546,-965280.0,248671.63636363635,1859448.0,-70114.0,1911698.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,63,0.7059999704360962,-958925.4545454546,-944642.0,1180294.3636363635,6375805.0,-49476.0,6410762.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,64,0.6995000243186951,-969719.8181818182,-970872.0,639456.2727272727,4833020.0,-75706.0,4961617.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,65,0.703000009059906,-941376.3636363636,-929518.0,1537282.3636363635,6377982.0,-34352.0,6737435.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,66,0.6945000290870667,-950942.3636363636,-925186.0,590276.7272727273,2144870.0,-30020.0,2602471.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,67,0.6894999742507935,-967830.7272727273,-995092.0,550548.8181818182,4379527.0,-99926.0,4496132.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,68,0.6990000009536743,-932018.7272727273,-915538.0,2063562.2727272727,6176868.0,-20372.0,6361030.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,20,69,0.699999988079071,-945259.6363636364,-913888.0,934268.7272727273,4140635.0,-18722.0,4602562.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,0,0.6965000033378601,-755286.3636363636,-782048.0,199471.72727272726,1625403.0,-70808.0,1693471.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,1,0.6919999718666077,-754152.0,-754476.0,471150.8181818182,3211359.0,-43236.0,3232752.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,2,0.7039999961853027,-752703.4545454546,-745390.0,886638.7272727273,2846856.0,-34150.0,3428457.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,3,0.6934999823570251,-741938.3636363636,-743484.0,2774920.272727273,15142659.0,-32244.0,15120021.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,4,0.699999988079071,-757740.3636363636,-740872.0,748152.6363636364,3888814.0,-29632.0,4316867.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,5,0.7105000019073486,-756111.8181818182,-753274.0,1121576.9090909092,2267845.0,-42034.0,2194841.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,6,0.699999988079071,-766424.7272727273,-775262.0,89572.63636363637,708340.0,-64022.0,840628.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,7,0.703000009059906,-751982.0,-755774.0,1271753.9090909092,7765925.0,-44534.0,7902661.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,8,0.7049999833106995,-736668.9090909091,-740572.0,329802.1818181818,1512242.0,-29332.0,1803912.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,9,0.6955000162124634,-735200.5454545454,-722800.0,653670.4545454546,3308347.0,-11560.0,3424286.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,10,0.7009999752044678,-756406.5454545454,-742954.0,2237791.4545454546,11536323.0,-31714.0,11564440.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,11,0.6934999823570251,-743845.0909090909,-732432.0,1084581.0,2201082.0,-21192.0,2360615.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,12,0.7085000276565552,-740275.4545454546,-722630.0,1514381.9090909092,8975425.0,-11390.0,9252239.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,13,0.6934999823570251,-759583.2727272727,-745658.0,755848.4545454546,4473668.0,-34418.0,4588364.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,14,0.6940000057220459,-759428.9090909091,-753264.0,138576.0909090909,313822.0,-42024.0,455582.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,15,0.703000009059906,-738798.0,-723082.0,3127730.3636363638,8812400.0,-11842.0,9056257.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,16,0.6984999775886536,-755128.9090909091,-738934.0,426218.45454545453,1721280.0,-27694.0,2027083.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,17,0.6690000295639038,-760943.6363636364,-787598.0,310796.9090909091,2249335.0,-76358.0,2380717.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,18,0.6934999823570251,-766422.3636363636,-761032.0,1098046.4545454546,4502083.0,-49792.0,4826168.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,19,0.7055000066757202,-770766.0,-757030.0,1551404.3636363635,6959563.0,-45790.0,7029548.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,20,0.7005000114440918,-754625.4545454546,-751980.0,387183.45454545453,2021182.0,-40740.0,1959190.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,21,0.6995000243186951,-766062.1818181818,-800910.0,976765.7272727273,9149193.0,-89670.0,9463665.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,22,0.6980000138282776,-759748.3636363636,-757432.0,762500.0909090909,1312361.0,-46192.0,1434309.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,23,0.703000009059906,-731730.0,-723754.0,3116796.6363636362,14801270.0,-12514.0,15175725.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,24,0.7005000114440918,-753300.9090909091,-729850.0,4624687.636363637,18148319.0,-18610.0,18230900.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,25,0.6955000162124634,-742078.9090909091,-725792.0,718549.1818181818,3527786.0,-14552.0,3648262.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,26,0.6955000162124634,-751867.8181818182,-739586.0,1341331.7272727273,5739262.0,-28346.0,5881285.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,27,0.7045000195503235,-765890.9090909091,-758588.0,1021811.0,6249080.0,-47348.0,6413386.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,28,0.7070000171661377,-739289.2727272727,-740314.0,715468.2727272727,1522908.0,-29074.0,1710787.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,29,0.7055000066757202,-755142.7272727273,-753706.0,376532.45454545453,1402074.0,-42466.0,1684036.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,30,0.6984999775886536,-745982.7272727273,-721840.0,1814030.1818181819,4749676.0,-10600.0,4781354.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,31,0.7120000123977661,-750908.1818181818,-793610.0,243120.81818181818,2428832.0,-82370.0,2601236.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,32,0.7020000219345093,-742884.3636363636,-746928.0,2142771.727272727,8189880.0,-35688.0,8458965.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,33,0.7070000171661377,-757749.2727272727,-759550.0,1208617.6363636365,7372550.0,-48310.0,7579466.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,34,0.7045000195503235,-748504.5454545454,-759194.0,615610.8181818182,4463960.0,-47954.0,4531110.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,35,0.7009999752044678,-746026.3636363636,-745798.0,578358.0909090909,4158432.0,-34558.0,4257796.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,36,0.7009999752044678,-739748.7272727273,-727404.0,1288251.0909090908,4018450.0,-16164.0,4638646.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,37,0.7014999985694885,-732397.2727272727,-732156.0,1978988.0909090908,12975460.0,-20916.0,13030511.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,38,0.7024999856948853,-775458.3636363636,-791056.0,829699.0,7106079.0,-79816.0,7166089.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,39,0.6959999799728394,-753376.9090909091,-774794.0,773817.8181818182,6897865.0,-63554.0,7128236.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,40,0.7005000114440918,-746046.7272727273,-765214.0,703583.5454545454,3307198.0,-53974.0,3605518.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,41,0.6970000267028809,-744091.8181818182,-726916.0,945144.7272727273,3260617.0,-15676.0,3513277.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,42,0.7024999856948853,-749439.8181818182,-747638.0,1321641.2727272727,3710161.0,-36398.0,3658050.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,43,0.7099999785423279,-774788.3636363636,-765130.0,866565.7272727273,4348169.0,-53890.0,4840373.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,44,0.7039999961853027,-763380.5454545454,-769860.0,219812.81818181818,890933.0,-58620.0,1186299.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,45,0.6959999799728394,-744167.2727272727,-762384.0,2588824.3636363638,13017039.0,-51144.0,13164214.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,46,0.703000009059906,-745330.0,-765524.0,246458.9090909091,2614001.0,-54284.0,2684360.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,47,0.7074999809265137,-744217.6363636364,-759816.0,6211018.0,44204894.0,-48576.0,44331187.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,48,0.690500020980835,-761266.0,-765170.0,1001711.2727272727,2142635.0,-53930.0,2533169.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,49,0.6909999847412109,-741757.4545454546,-753476.0,1242628.1818181819,11593943.0,-42236.0,11618472.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,50,0.7064999938011169,-754863.6363636364,-781264.0,272531.1818181818,1649053.0,-70024.0,1546482.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,51,0.6890000104904175,-749981.0909090909,-748078.0,441418.36363636365,2329710.0,-36838.0,2281198.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,52,0.7039999961853027,-745700.3636363636,-770204.0,-125253.90909090909,1094647.0,-58964.0,938537.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,53,0.7045000195503235,-750734.1818181818,-745972.0,1184188.8181818181,6157383.0,-34732.0,6167499.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,54,0.6980000138282776,-758801.4545454546,-777400.0,1169609.3636363635,7769960.0,-66160.0,7681015.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,55,0.7080000042915344,-742801.6363636364,-716992.0,1734465.4545454546,4136639.0,-5752.0,4533626.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,56,0.7009999752044678,-758641.4545454546,-750442.0,1449080.8181818181,3533047.0,-39202.0,3770960.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,57,0.7124999761581421,-750463.2727272727,-735346.0,1559879.1818181819,5520019.0,-24106.0,5470981.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,58,0.6965000033378601,-752377.4545454546,-750056.0,1410831.2727272727,7041578.0,-38816.0,7133227.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,59,0.703000009059906,-762219.8181818182,-741234.0,992236.7272727273,5890886.0,-29994.0,5782353.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,60,0.7139999866485596,-749833.6363636364,-771982.0,3070966.272727273,10170691.0,-60742.0,10262132.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,61,0.6980000138282776,-745671.0909090909,-740948.0,294988.45454545453,1315582.0,-29708.0,1382375.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,62,0.703499972820282,-767189.6363636364,-769888.0,259534.27272727274,1969457.0,-58648.0,1948780.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,63,0.7059999704360962,-760571.8181818182,-754908.0,1262093.1818181819,7061147.0,-43668.0,6988760.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,64,0.6995000243186951,-769108.0,-772184.0,642055.6363636364,4792203.0,-60944.0,4799478.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,65,0.703000009059906,-744976.5454545454,-739958.0,1551713.5454545454,5136711.0,-28718.0,5388285.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,66,0.6945000290870667,-755006.1818181818,-738738.0,628129.3636363636,2380174.0,-27498.0,2701976.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,67,0.6894999742507935,-767367.6363636364,-793778.0,594543.1818181818,4631387.0,-82538.0,4651479.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,68,0.6990000009536743,-740739.6363636364,-731264.0,2191394.8181818184,6662003.0,-20024.0,6632784.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,18,69,0.699999988079071,-749883.8181818182,-729892.0,986835.3636363636,4088703.0,-18652.0,4387759.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,9,0,0.6965000033378601,-152233.27272727274,-159026.0,257243.45454545456,2312585.0,-15018.0,1993397.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,9,1,0.6919999718666077,-152086.0,-156690.0,815309.0,5486529.0,-12682.0,5278873.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,9,2,0.7039999961853027,-152701.63636363635,-156022.0,1408843.6363636365,6408254.0,-12014.0,6750802.0
narrow_11_synthetic_b,narrow,11,25,False,synthetic_b,synthetic,9,3,0.6934999823570251,-150966.36363636365,-155638.0,3911524.0,21010698.0,-11630.0,20816890.0
